smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
COc1cccc(/C=N\O)c1[N+](=O)[O-]	211439898	NBTSQFZNSXEYSO-UITAMQMPSA-N	196.162	1.412	30	40	ADEB	
N#C[C@H]1C[C@@H]2C[C@@H]2C1	250644350	JAGDXBZJJJJUJW-KVSKUHBBSA-N	107.156	1.556	30	40	ADEB	
COCCn1nc(C)c(C#N)c1C	252490197	KLRXYYKINIUAID-UHFFFAOYSA-N	179.223	1.018	30	40	ADEB	
SCCOC1CC1	711657418	JBLVAPYSNDKLFD-UHFFFAOYSA-N	118.201	1.095	30	40	ADEB	
N#CC#Cc1cccc(C#CC#N)c1	1564254	XGEKKJQHWPQORE-UHFFFAOYSA-N	176.178	1.437	30	40	ADEB	
CCOC(=O)[C@H](C#N)CC(C)C	2036424	XOHIDSSTBKHCPY-QMMMGPOBSA-N	169.224	1.735	30	40	ADEB	
C[C@@H](C#N)Cn1cc(Cl)cn1	4291001	YCQPQUNNHAQHDN-LURJTMIESA-N	169.615	1.696	30	40	ADEB	in-vitro
N#CCCCCN=[N+]=[N-]	4984168	ZRTVOGYLNRPLLN-UHFFFAOYSA-N	124.147	1.991	30	40	ADEB	
CC(C)[C@@H](C)C=O	5761100	AKUUEDVRXOZTBF-LURJTMIESA-N	100.161	1.477	30	40	ADEB	
CC#CCCCC(=O)CC(=O)OCC	26897308	RGBWIQINSCJYAQ-UHFFFAOYSA-N	196.246	1.702	30	40	ADEB	
C[C@@H](C#N)C(=O)C(F)(F)F	36931522	NFAUIXAQBBGDDW-VKHMYHEASA-N	151.087	1.277	30	40	ADEB	
CC(C)(C)SCC=O	43803899	KKNPUXNUUXPPIY-UHFFFAOYSA-N	132.228	1.717	30	40	ADEB	
CC#CCSc1nnc(N)s1	51663926	SSGSOPZQRQSAAQ-UHFFFAOYSA-N	185.277	1.236	30	40	ADEB	
CC#CCC[C@H]1CCC[C@@H]1O	161541921	QLZVJBPWRSHWQS-UWVGGRQHSA-N	152.237	1.951	30	40	ADEB	
C=CCC(=O)[C@@H]1CCCNC1	167710520	OKWIHLFHIFLPBI-MRVPVSSYSA-N	153.225	1.131	30	40	ADEB	
C#Cc1ccc(F)c(O)c1	169209784	AVSDFLDCXRYVKG-UHFFFAOYSA-N	136.125	1.513	30	40	ADEB	
