smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
N#CC1(CCC(=O)O)CCC1	307596632	MMJHIBVQLANDKM-UHFFFAOYSA-N	153.181	1.545	30	50	ADEA	
C#Cc1cccc(F)c1OC	575411019	OIHJVDWKVIHLIM-UHFFFAOYSA-N	150.152	1.816	30	50	ADEA	
C=CCC[C@@H](C)O	2003063	LNPNXWKVAFKIBX-ZCFIWIBFSA-N	100.161	1.333	30	50	ADEA	
COc1ccc(C#N)c(F)c1	2566481	HWKUZTFIZATJPM-UHFFFAOYSA-N	151.140	1.706	30	50	ADEA	
CN[C@@]1(C#N)CCC[C@H](C)C1	26515451	HPNGIDYZJBTBLJ-IUCAKERBSA-N	152.241	1.678	30	50	ADEA	in-vitro
CS(=O)(=O)OC1CCCCC1	31317787	KOGOBKOHQTZGIS-UHFFFAOYSA-N	178.253	1.295	30	50	ADEA	in-vitro
COc1ccc(C#N)cc1C(=O)O	36196640	YZBRQGBGYGMYEO-UHFFFAOYSA-N	177.159	1.265	30	50	ADEA	in-vitro
COC(=O)[C@H]1C(C)=CC(=O)C[C@@H]1C	38292807	PFJHRKIZEPYPOQ-CBAPKCEASA-N	182.219	1.331	30	50	ADEA	in-vitro
C=CCCNC[C@H]1CCCO1	70591452	XWHOUYXPLALQBE-SECBINFHSA-N	155.241	1.331	30	50	ADEA	
C#Cc1ccc(OC)cn1	71863950	QOAGVFXAPIOPGI-UHFFFAOYSA-N	133.150	1.072	30	50	ADEA	in-vitro
O=C[C@]1(c2ccccc2)CCOC1	98210016	MHIRTNVRQOESLH-LLVKDONJSA-N	176.215	1.544	30	50	ADEA	
C=C[C@@H]1CC[C@@H]2O[C@H]2C1	145380675	SLJFKNONPLNAPF-CSMHCCOUSA-N	124.183	1.740	30	50	ADEA	in-vitro
C1[C@@H]2O[C@H]2C[C@H]2C[C@@H]12	254701122	SAKHFEFBWLXIEX-VZFHVOOUSA-N	110.156	1.184	30	50	ADEA	
C#C[C@@]1(O)CCCC[C@H]1C	1670138	PMCQAVDMFZFUEH-RKDXNWHRSA-N	138.210	1.561	30	50	ADEA	
CCCOS(=O)OCCC	2522811	MAIQPVFXODAAIG-UHFFFAOYSA-N	166.242	1.418	30	50	ADEA	biogenic,in-vitro
Cc1cccc2c1N(C)C(=O)/C2=N\O	5730766	VKMGQUIACZECDJ-FLIBITNWSA-N	190.202	1.150	30	50	ADEA	
COc1cccc(NC(=O)/C=N/O)c1	17325598	FVZBWVYCQZIHAD-UXBLZVDNSA-N	194.190	1.094	30	50	ADEA	
Cc1ccccc1-n1ncc(C#N)c1N	20078725	DASDHYYNSIACSW-UHFFFAOYSA-N	198.229	1.635	30	50	ADEA	in-vitro
C#Cc1cc(N)ccc1F	21984820	HWMVCSBQJWRQNF-UHFFFAOYSA-N	135.141	1.389	30	50	ADEA	in-vitro
N#Cc1ncn2ccccc12	24728749	MIOPOILJVITUGW-UHFFFAOYSA-N	143.149	1.206	30	50	ADEA	
C#C[C@H](C)OCC	34122679	MQHNYRINDRJNQK-LURJTMIESA-N	98.145	1.045	30	50	ADEA	
Cc1noc(-c2cccc(C#N)c2)n1	61957945	GKPPRWGCTPEQTA-UHFFFAOYSA-N	185.186	1.917	30	50	ADEA	
N#Cc1ccc(CN)cc1Cl	88189776	MIYUHKALQKBPEW-UHFFFAOYSA-N	166.611	1.670	30	50	ADEA	in-vitro
O=[N+]([O-])c1ccc(/C=N/O)cc1	100015059	WTLPAVBACRIHHC-VMPITWQZSA-N	166.136	1.403	30	50	ADEA	
CCO[C@H](C=O)C1CCCC1	307743228	YICTXCURXAXWBB-SECBINFHSA-N	156.225	1.781	30	50	ADEA	
C[C@@]1(C#C[Si](C)(C)C)CO1	584650303	BDIRUKYQBODTEL-MRVPVSSYSA-N	154.285	1.656	30	50	ADEA	
