smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
N[C@H](CO)c1cc(Cl)ccc1O	72197600	KXSKYLCQWOEVGA-SSDOTTSWSA-N	187.626	1.038	10	20	ADCD	
Cc1cccc(O)c1CNCCCO	876887273	QJRWJLHUBXWYIB-UHFFFAOYSA-N	195.262	1.173	10	20	ADCD	
Cc1ccc([C@H](C)NCCN)c(O)c1	37712660	HVCNMILYGWOTIC-VIFPVBQESA-N	194.278	1.310	10	20	ADCD	
O=C1CCCc2c1ccc(O)c2O	39212990	KOTSTVOEHZEULD-UHFFFAOYSA-N	178.187	1.617	10	20	ADCD	
Oc1cc(O)c2ccccc2c1O	5935020	ZRJPJJSLXARURS-UHFFFAOYSA-N	176.171	1.957	10	20	ADCD	biogenic
Nc1ccc(N2C[C@@H]3C[C@H]3C2)cc1	107124954	DCCKIEWDIIHBRY-IUCAKERBSA-N	174.247	1.725	10	20	ADCD	
[N-]=[N+]=NC1CN(C(=O)c2ccoc2)C1	409423343	NQERINKLZSSZPX-UHFFFAOYSA-N	192.178	1.414	10	20	ADCD	
Cc1cccc(O)c1CN[C@H](C)CO	876964450	FUTWQPJVWMNIQF-SECBINFHSA-N	195.262	1.171	10	20	ADCD	
C[C@@H](Sc1nccs1)C(=O)O	19428451	KSXLZMDKBCYITG-SCSAIBSYSA-N	189.261	1.708	10	20	ADCD	
CC(=O)C(=O)c1ccc(C)s1	165474828	ROFWILIJSDLLHF-UHFFFAOYSA-N	168.217	1.828	10	20	ADCD	
[N-]=[N+]=NCCN1CCC[C@@H](CF)C1	409423618	AENGDRNZHUWCKJ-QMMMGPOBSA-N	186.234	1.978	10	20	ADCD	
[N-]=[N+]=NCCN1CCC[C@H](F)C1	409424842	YSYXRJJBYUKYMG-ZETCQYMHSA-N	172.207	1.731	10	20	ADCD	
Oc1cccc2c1[C@@H](NCCF)CC2	307342378	HNMXHRGFYHADHI-VIFPVBQESA-N	195.237	1.939	10	20	ADCD	
Nc1ccc(N2CC[C@@H](F)C2)cc1	257827482	HXCLLKSJENGFBG-MRVPVSSYSA-N	180.226	1.817	10	20	ADCD	
CC[C@H](F)C(=O)Nc1ccc(N)cc1	1352987104	FXBFNQIEKBQNLK-VIFPVBQESA-N	196.225	1.955	10	20	ADCD	
CN(c1ccc(N)cc1)C(F)F	20374474	VCBFVYUBEQLSED-UHFFFAOYSA-N	172.178	1.928	10	20	ADCD	
Oc1ccccc1CNCCF	162954242	VUJKZIUGNDNLAN-UHFFFAOYSA-N	169.199	1.451	10	20	ADCD	
Oc1ccccc1CN1CC[C@@H](F)C1	689849149	NVYAIOHJQVAMTM-SNVBAGLBSA-N	195.237	1.936	10	20	ADCD	
COCCOc1ccc(N(C)C)cc1	728932390	NRYNQXGPZMNOSI-UHFFFAOYSA-N	195.262	1.778	10	20	ADCD	
