smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
C[C@@H]1[C@H]2C=C[C@@H]([C@H]2F)[C@H]1C=O	256230364	RZECLRLFIMJAPM-HXLXBVJFSA-N	154.184	1.592	30	30	ADEC	
N/C(=N\c1ccc(Cl)cc1)NO	13558691	JYBXKTLYOMPMQY-UHFFFAOYSA-N	185.614	1.265	30	30	ADEC	in-vivo
C#Cc1ccc(C(C)=O)cc1C#C	39072320	WHVGPBZFFHISFZ-UHFFFAOYSA-N	168.195	1.852	30	30	ADEC	
C=C1CO[C@H](c2ccco2)O1	196629260	LFZVXXIADYYNSC-QMMMGPOBSA-N	152.149	1.839	30	30	ADEC	
C=CC[P@@H](C)=O	1857785304	FXXFAFFHGNIGSG-UHFFFAOYSA-N	104.089	1.362	30	30	ADEC	
C=C(C)C(=O)OCC[N+](C)(C)CC	2525441	BETBGSUJVVASHH-UHFFFAOYSA-N	186.275	1.202	30	30	ADEC	
C=C1CC=C[C@H](O)[C@@]1(C)C=O	34478751	PXODZEUNHNHEAT-IUCAKERBSA-N	152.193	1.069	30	30	ADEC	
CC(C)[C@@H]1CC[C@@H](C#N)C1=O	39103079	UERKFPQKWVXINK-YUMQZZPRSA-N	151.209	1.761	30	30	ADEC	
C#CCCCCC1OCCO1	200732118	KZNCQZNOTJVHDZ-UHFFFAOYSA-N	154.209	1.553	30	30	ADEC	
CN/N=C/N(C)c1ccccc1	223504934	XVMMEFYLXWSFCR-DHZHZOJOSA-N	163.224	1.286	30	30	ADEC	
COc1cccc(/N=C/N(C)C)c1	1680472	ZRULGOONNZXEHT-DHZHZOJOSA-N	178.235	1.917	30	30	ADEC	
CC=C(C)C(C)=O	1911599985	ZAMCMCQRTZKGDX-UHFFFAOYSA-N	98.145	1.542	30	30	ADEC	biogenic
CC(C)(C)C#C/C=C/C(=O)O	6744718	LLBLLOJABCZYKK-GQCTYLIASA-N	152.193	1.677	30	30	ADEC	
CSc1ncc(C)cc1C#N	120364	VMASOKAQASOZFQ-UHFFFAOYSA-N	164.233	1.984	30	30	ADEC	
O=NC#Cc1ccccc1	39049003	UJJOYYMNPFWSOU-UHFFFAOYSA-N	131.134	1.762	30	30	ADEC	
C=CCOC(=O)[C@@H]1C[C@H]1C=C	39087704	FIKFQFXDRCUBEW-HTQZYQBOSA-N	152.193	1.538	30	30	ADEC	
COc1ccnc2[nH]cc(C#N)c12	95919820	AVKDVQOIYFVKDA-UHFFFAOYSA-N	173.175	1.443	30	30	ADEC	
COC(=O)c1c(F)cc(F)cc1C#N	306748040	KXHCFMMDVWPMMF-UHFFFAOYSA-N	197.140	1.623	30	30	ADEC	
C#CC(C)(C)C(OC)OC	1535675439	PCRXCEKCKUARNA-UHFFFAOYSA-N	142.198	1.265	30	30	ADEC	
CC1=CC[C@@H](C#N)[C@](C)(O)C1	36437679	DSFOGAJAJTZCOQ-DTWKUNHWSA-N	151.209	1.617	30	30	ADEC	
C=C1C(=O)O[C@@H]2CCCC[C@@H]12	1561245	JZULHXPIDKRFAY-JGVFFNPUSA-N	152.193	1.658	30	30	ADEC	
C#C[C@H]1[C@H]2[C@H]3C=C[C@H](C3)[C@@H]12	100134239	AXSMVARHQYZJPL-BIPATUIKSA-N	130.190	1.688	30	30	ADEC	
Cc1cc(C#N)c(N)o1	38292318	HLRRGGBLXZIFON-UHFFFAOYSA-N	122.127	1.042	30	30	ADEC	
N#CC[C@H](O)c1ccccn1	38915937	TWNYGRLPYHHNTN-QMMMGPOBSA-N	148.165	1.029	30	30	ADEC	
CC1(C)N=C(/C=N/O)C(C)(C)N1[O]	100079552	RTSNJHGNCNPJOI-WEVVVXLNSA-N	184.219	1.063	30	30	ADEC	
CC[C@H]1SC=C[C@H]1C=O	39061148	KFRXYQGSNRESLI-NKWVEPMBSA-N	142.223	1.841	30	30	ADEC	
C=CC1=CC(=O)CCC1	36419600	SYSKKMBZQQKRKI-UHFFFAOYSA-N	122.167	1.852	30	30	ADEC	
CCCC[C@H](C)[C@@](C)(O)C#CO	113573352	QYQITOWAVFFPOO-UWVGGRQHSA-N	170.252	1.897	30	30	ADEC	
C#C[C@H]1OC(C)(C)O[C@@H]1C	39049453	WMYINBBZTHWKOC-RNFRBKRXSA-N	140.182	1.160	30	30	ADEC	
C[Si](C)(C)C#C[C@@H]1CO1	198085770	CXWSQXDQXKZMBJ-SSDOTTSWSA-N	140.258	1.266	30	30	ADEC	
FC1(F)CC(S)C1	1536096164	DKCJNWOPNZOCMB-UHFFFAOYSA-N	124.155	1.714	30	30	ADEC	
COC[C@@H]1CC[C@@H]2O[C@@H]2C1	20880351	JUBOISWHAUYTDY-GJMOJQLCSA-N	142.198	1.200	30	30	ADEC	
FCCCS	33647290	RXUKMWGETCFZCU-UHFFFAOYSA-N	94.154	1.276	30	30	ADEC	
S[C@@H]1CNC2(CCCC2)C1	1857786408	FUWSRXSEENHBCZ-ZETCQYMHSA-N	157.282	1.591	30	30	ADEC	
O=C(C=CO)c1ccco1	1927736069	XGILJYGIMHVANM-UHFFFAOYSA-N	138.122	1.534	30	30	ADEC	
C=C(C)[C@H](O)CC[C@H](C)CCO	6020658	HWNJNAUJFVQJRV-VHSXEESVSA-N	172.268	1.722	30	30	ADEC	
CCOc1ccc(C=NO)cc1	252364651	RVWVABYZHRUUEC-UHFFFAOYSA-N	165.192	1.893	30	30	ADEC	
CCOC(OCC)[C@@]1(Cl)O[C@@H]1C	2507185	MDEXGNZWLYQJBP-SVRRBLITSA-N	194.658	1.739	30	30	ADEC	
C=C1CC[C@H]1C(=O)O	59077842	ASRYRQIALCSPLM-RXMQYKEDSA-N	112.128	1.037	30	30	ADEC	
C[C@@H]1CCCCC1=NNC(N)=S	252447779	OVLKCVUMOSOVAE-ZCFIWIBFSA-N	185.296	1.386	30	30	ADEC	
CC(=O)[C@@]1(C=O)CCC=C(C)C1	39071958	WFGYWRITDUNPOF-JTQLQIEISA-N	166.220	1.891	30	30	ADEC	
C#CCN1CCN(C(C)(C)C)CC1	39114266	ACUKMEPGMQTCQY-UHFFFAOYSA-N	180.295	1.036	30	30	ADEC	
O=C(O)/C=N/Nc1ccccc1	100204378	YCHFCKWRGIPCMO-RMKNXTFCSA-N	164.164	1.169	30	30	ADEC	
CC[C@H]1CC(C)=C(O)C1=O	31291664	ARHWUYVUNJLMRR-LURJTMIESA-N	140.182	1.817	30	30	ADEC	
CNC(=S)NN=C1CCCCCC1	144383	WKLWKYQDKKIJJN-UHFFFAOYSA-N	199.323	1.791	30	30	ADEC	
C=C(C)C[C@@H](C(C)=O)C(=O)OCC	1656052	DVIFNSDZOSQUGX-VIFPVBQESA-N	184.235	1.721	30	30	ADEC	
