smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
CC(=O)Nc1cc([N+](=O)[O-])cs1	39295263	AAKCIHZTKWTFMB-UHFFFAOYSA-N	186.192	1.615	5	30	ADBC	
O=[N+]([O-])c1c[nH]nc1C1CCCC1	54079607	LAIYNHBDFJGIFY-UHFFFAOYSA-N	181.195	1.976	5	30	ADBC	
Nc1cc([N+](=O)[O-])cc2[nH]ncc12	16677978	PXAQCICIBJWARO-UHFFFAOYSA-N	178.151	1.053	5	30	ADBC	in-vitro
O=[N+]([O-])c1ccc(O[C@@H]2CO2)cc1	6093329	LCDJFVGAKJGCGB-MRVPVSSYSA-N	181.147	1.330	5	30	ADBC	
O=[N+]([O-])c1cc(Cl)cc2[nH]nnc12	5425288	HRBBUEDJKCLTQE-UHFFFAOYSA-N	198.569	1.520	5	30	ADBC	
O=[N+]([O-])CCCCCCF	2040634	OQVYNPDNUMJKRL-UHFFFAOYSA-N	149.165	1.793	5	30	ADBC	
CN(C)c1ccc([N+](C)(C)C)cc1	67732095	AOUOBLWOQDZLSF-UHFFFAOYSA-N	179.287	1.949	5	30	ADBC	
N#[N+]C(=C(O)C1CC1)[N+](=O)[O-]	1933310257	YYDUZYLKBYZCBD-UHFFFAOYSA-O	156.121	1.253	5	30	ADBC	
O=[N+]([O-])[C@@H](F)[C@@H](O)c1ccccc1	39055010	CITFHQIDQZQOMU-JGVFFNPUSA-N	185.154	1.292	5	30	ADBC	
COc1ccc([C@H](O)C[N+](=O)[O-])cc1	33506389	KLESIDDCPSMIRB-SECBINFHSA-N	197.190	1.005	5	30	ADBC	
O=C(O)C=CC1=CCC[C@H]([N+](=O)[O-])C1	2265326428	PEYXGOWSKLZBEO-QMMMGPOBSA-N	197.190	1.383	5	30	ADBC	
O=C1O[C@@H]([N+](=O)[O-])Cc2ccccc21	69283	MABHGIDDOAIINX-MRVPVSSYSA-N	193.158	1.002	5	30	ADBC	
