smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
[N-]=[N+]=NCC[C@H]1CO1	196739092	UCKWVZZSPZZMTC-BYPYZUCNSA-N	113.120	1.086	10	30	ADCC	
CC(=O)c1ccc(O)c(CN)c1	34110671	LDJXPNUOCSWUCH-UHFFFAOYSA-N	165.192	1.054	10	30	ADCC	
C1=C[C@@]2(CCCO2)O[C@]12CCCO2	21987535	QVGJPFJLAOGTLJ-NXEZZACHSA-N	182.219	1.586	10	30	ADCC	
Cc1ccc(S(=O)(=O)C=[N+]=[N-])cc1	36448518	QFHJSLSPJIDEIS-UHFFFAOYSA-N	196.231	1.027	10	30	ADCC	
C[C@H](N=[N+]=[N-])C12CC(CO1)C2	1535640516	ODOWBLXAHWKJIU-VTSJMVTISA-N	153.185	1.864	10	30	ADCC	
O=C1CCCCCCC1=O	118637559	XZDMGEBEHZDGES-UHFFFAOYSA-N	140.182	1.479	10	30	ADCC	
[N-]=[N+]=NCc1ccncn1	1535736688	INYBRSQBVCWPGJ-UHFFFAOYSA-N	135.130	1.287	10	30	ADCC	
[N-]=[N+]=N[C@H]1CC[C@@]2(C(=O)O)C[C@@H]12	2265384503	MKPNYTOSTFBRBE-KZLJYQGOSA-N	167.168	1.550	10	30	ADCC	
[N-]=[N+]=NCCC1(O)CC1	1857786476	PVXZAYBJPVFBMM-UHFFFAOYSA-N	127.147	1.212	10	30	ADCC	
CC1(C)C[C@H](CN=[N+]=[N-])OC(=O)N1	1891978360	SPLDZPWOHWIPOC-RXMQYKEDSA-N	184.199	1.574	10	30	ADCC	
C1=C[C@@]2(CCCO2)O[C@@]12CCCO2	21987533	QVGJPFJLAOGTLJ-AOOOYVTPSA-N	182.219	1.586	10	30	ADCC	
[N-]=[N+]=NCCCN1CCCOCC1	61932337	VUBSSFZTIQWMSN-UHFFFAOYSA-N	184.243	1.409	10	30	ADCC	
Cn1nc(CN=[N+]=[N-])c2c1CCC2	2265381490	OZBXNCCSJSFNJG-UHFFFAOYSA-N	177.211	1.719	10	30	ADCC	
N#C/N=[N+](\[O-])c1ccccn1	136869502	GIEJCGZMCAVIPJ-KTKRTIGZSA-N	148.125	1.157	10	30	ADCC	
CC1(N=[N+]=[N-])CC1	238175790	VBCXWDXXBFRTGF-UHFFFAOYSA-N	97.121	1.849	10	30	ADCC	
C[C@@H](N)Cc1ccc(N)cc1	26378814	UXAZIFYAGDKABZ-SSDOTTSWSA-N	150.225	1.159	10	30	ADCC	
O=C1Nc2ccccc2N/C1=C\O	100282078	JLBSOLRXFKQLBZ-YVMONPNESA-N	176.175	1.450	10	30	ADCC	
COC(=O)c1occc1CN=[N+]=[N-]	42390823	WTEZGWGTJMEWPG-UHFFFAOYSA-N	181.151	1.877	10	30	ADCC	
N=Nc1cncnc1	39052191	HIVLWOLRCVGONQ-UHFFFAOYSA-N	108.104	1.139	10	30	ADCC	
Nc1ccc(CN2CCC2)cc1	39081728	MQWIENFKSMUTOO-UHFFFAOYSA-N	162.236	1.475	10	30	ADCC	
COC(=O)C[C@@H]1C[C@H](N=[N+]=[N-])CCO1	1857785088	LBBLEJJJZFGLFN-RQJHMYQMSA-N	199.210	1.407	10	30	ADCC	
C[C@H]1C(=O)C(=O)CC1(C)C	6037219	YHJBEOWTWJHMFC-YFKPBYRVSA-N	140.182	1.191	10	30	ADCC	
[N-]=[N+]=NCc1cc(O)n2nccc2n1	1772717451	CUKUMJOLOKDWOZ-UHFFFAOYSA-N	190.166	1.245	10	30	ADCC	
CC[C@H](N)c1ccc(OC)cc1O	95672842	PYJBWYISTFKUKU-VIFPVBQESA-N	181.235	1.811	10	30	ADCC	
C[C@@H]1C(=O)C(=O)CC1(C)C	6030462	YHJBEOWTWJHMFC-RXMQYKEDSA-N	140.182	1.191	10	30	ADCC	
Cc1cc(CN=[N+]=[N-])on1	42390466	USSCVZMTQCJABU-UHFFFAOYSA-N	138.130	1.793	10	30	ADCC	in-vitro
Cc1ccc(O)c2c1CNC2	39059123	DUYKABWCCUBWEQ-UHFFFAOYSA-N	149.193	1.304	10	30	ADCC	
N=Nc1ccc(C(N)=O)cc1	38809801	YNPDMGPDTKJMFU-UHFFFAOYSA-N	149.153	1.448	10	30	ADCC	
[N-]=[N+]=N[C@@H]1C[C@H]2CC[C@@]1(N)C2	1772717386	XMBBEWWMINJAKX-FSDSQADBSA-N	152.201	1.567	10	30	ADCC	
