smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
CC(C)=CCn1cnc([N+](=O)[O-])n1	307015533	NTLLNMSTAUPKEZ-UHFFFAOYSA-N	182.183	1.153	5	20	ADBD	
O=[N+]([O-])CCN1CCC[C@@H]2CCC[C@@H]21	791054246	YXQQOSFCUIZETL-UWVGGRQHSA-N	198.266	1.528	5	20	ADBD	
CN(CCF)c1ncccc1[N+](=O)[O-]	601170329	OPLABUJVHDCMPZ-UHFFFAOYSA-N	199.185	1.396	5	20	ADBD	
C[C@@H](CN1CCC[C@@H](C)C1)[N+](=O)[O-]	1898211408	GMHKJLCNVAQIEI-BDAKNGLRSA-N	186.255	1.384	5	20	ADBD	
C[C@H]1CCCC[C@H]1NCC[N+](=O)[O-]	308273791	UFZULFYPVVDPSD-DTWKUNHWSA-N	186.255	1.431	5	20	ADBD	
C[C@@H]1CCC[C@@H](NCC[N+](=O)[O-])C1	899869954	KKPAXYZQFGWIQY-RKDXNWHRSA-N	186.255	1.431	5	20	ADBD	
COCCCCCC[N+](C)(C)C	144431021	MNEBYTPWCNFAKE-UHFFFAOYSA-N	174.308	1.899	5	20	ADBD	
O=C(c1ccc([N+](=O)[O-])o1)N1CCC1	334434032	NGBVSAMFDWUEKX-UHFFFAOYSA-N	196.162	1.034	5	20	ADBD	
Cc1cccc([N+](=O)[O-])c1NCCO	133398341	KVOMLJIMNVVBMU-UHFFFAOYSA-N	196.206	1.307	5	20	ADBD	
CC(C)(C)SCCCC(=O)NO	379323169	OEBPCFHNBMMPRL-UHFFFAOYSA-N	191.296	1.804	5	20	ADBD	
CC(C)=CCCNCC[N+](=O)[O-]	905232880	UNTIYDPJVDIUHR-UHFFFAOYSA-N	172.228	1.209	5	20	ADBD	
C[C@H](O)COc1ccc([N+](=O)[O-])cc1	39213980	JATNRBHGAKYFMG-ZETCQYMHSA-N	197.190	1.354	5	20	ADBD	
CCN(CC[N+](=O)[O-])[C@H](C)C(C)C	929361723	MTXRVZQAPZNZHG-SECBINFHSA-N	188.271	1.630	5	20	ADBD	
O=[N+]([O-])c1ccc(N2CC(F)C2)cc1	784189689	XHKYIPYBLZQDNC-UHFFFAOYSA-N	196.181	1.753	5	20	ADBD	
Cn1ncc([N+](=O)[O-])c1NCC1CC1	891678844	XMEDKHKLVDEGQP-UHFFFAOYSA-N	196.210	1.150	5	20	ADBD	
C[C@H]1CCCN(CC[N+](=O)[O-])[C@@H]1C	929702611	IXACAOXGDGUNSD-DTWKUNHWSA-N	186.255	1.384	5	20	ADBD	
Cc1nc(NC2CC2)ccc1[N+](=O)[O-]	161494600	VTTRMZAPJIWMRH-UHFFFAOYSA-N	193.206	1.873	5	20	ADBD	
O=[N+]([O-])CCSc1ccc(O)cc1	901472471	FGIBNGQPAOCGGO-UHFFFAOYSA-N	199.231	1.761	5	20	ADBD	
C[C@H](CCC1CC1)NCC[N+](=O)[O-]	905214435	HJQYXPAJESRDTH-MRVPVSSYSA-N	186.255	1.431	5	20	ADBD	
CC[C@@H]1C[C@H]1Cn1cnc([N+](=O)[O-])n1	916731299	ZXKBALSLEPMARS-RQJHMYQMSA-N	196.210	1.232	5	20	ADBD	
O=[N+]([O-])c1cc(CNC2CC2)cs1	37472294	PLYNVRHKMWJERS-UHFFFAOYSA-N	198.247	1.908	5	20	ADBD	
Cc1nn(C(C)C)c(C)c1[N+](=O)[O-]	306544167	UNPCNUBWDXWOEK-UHFFFAOYSA-N	183.211	1.989	5	20	ADBD	
CC[C@@H](C)Nc1ncc([N+](=O)[O-])cn1	40454311	VPLQKYIVVZESSG-ZCFIWIBFSA-N	196.210	1.595	5	20	ADBD	
C[C@@H](O)CCc1ccccc1[N+](=O)[O-]	43656686	SBLWDLVRVYKYJV-MRVPVSSYSA-N	195.218	1.908	5	20	ADBD	
C[C@H](C(N)=O)c1cccc([N+](=O)[O-])c1	59338300	LMMWUDSTCQPPMA-LURJTMIESA-N	194.190	1.184	5	20	ADBD	
CCNc1ncc([N+](=O)[O-])cc1C	52812173	XZTOUEBVJPNGCL-UHFFFAOYSA-N	181.195	1.730	5	20	ADBD	
O=[N+]([O-])CCN1CCC[C@H]2CCC[C@@H]21	791054250	YXQQOSFCUIZETL-ZJUUUORDSA-N	198.266	1.528	5	20	ADBD	
CC[C@@H]1CC[C@H](C)N1CC[N+](=O)[O-]	930174298	MHRZSYWLQDAUSN-DTWKUNHWSA-N	186.255	1.526	5	20	ADBD	
CC(C)(CN1CCCCC1)[N+](=O)[O-]	3631595	KWULWMUTIBFSHV-UHFFFAOYSA-N	186.255	1.528	5	20	ADBD	
CC[C@H](C)NCC(C)(C)[N+](=O)[O-]	687727425	SFJPYAFIXPCBPC-ZETCQYMHSA-N	174.244	1.430	5	20	ADBD	
CCN(CC[N+](=O)[O-])[C@@H](C)C(C)C	929361724	MTXRVZQAPZNZHG-VIFPVBQESA-N	188.271	1.630	5	20	ADBD	
C[C@@H](O)COc1cccc([N+](=O)[O-])c1	83676273	PBTUOVVGDSRQRE-SSDOTTSWSA-N	197.190	1.354	5	20	ADBD	
