smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
Oc1cccc2c1CNCC2	14724196	UHEOSCFYXMSUPR-UHFFFAOYSA-N	149.193	1.038	10	50	ADCA	biogenic,in-vitro
OC/C=C/c1ccc(O)c(O)c1	1532486	ZCKDCRKBURQZPT-OWOJBTEDSA-N	166.176	1.103	10	50	ADCA	in-vitro
CC(=O)c1cccc(O)c1O	2573891	HEJLFBLJYFSKCE-UHFFFAOYSA-N	152.149	1.300	10	50	ADCA	endogenous,in-man
COc1ccc(C(C)(C)N)c(O)c1	75067771	SNUZAWGLYNTIIZ-UHFFFAOYSA-N	181.235	1.595	10	50	ADCA	in-vitro
[N-]=[N+]=NCCCCCN	72267058	NESRXKQZCRBRDL-UHFFFAOYSA-N	128.179	1.426	10	50	ADCA	in-vitro
[N-]=[N+]=NCCOCCN=[N+]=[N-]	22056810	NQEPBRYUGPSVPU-UHFFFAOYSA-N	156.149	1.624	10	50	ADCA	in-vitro
Nc1ccc(OCCC(=O)O)cc1	36155832	BXZFRAKKWTXCSD-UHFFFAOYSA-N	181.191	1.122	10	50	ADCA	in-vitro
C[C@@H](N)c1c(O)cccc1F	36949602	OUEGFNFSWXSLJE-RXMQYKEDSA-N	155.172	1.551	10	50	ADCA	
CCNCc1ccc(N)cc1	11920620	RBBFEQBVGNFDCI-UHFFFAOYSA-N	150.225	1.378	10	50	ADCA	
CCCN1C(=O)CSC1=S	5833685	KKDLWQFJOGDMBI-UHFFFAOYSA-N	175.278	1.257	10	50	ADCA	
C[N+](C)(C)c1ccc(N)cc1	3832488	MSHIGWWCLPELSB-UHFFFAOYSA-N	151.233	1.466	10	50	ADCA	
[N-]=[N+]=N[C@H]1CC[C@H]1F	1772771478	WIQWYOZJIAKWJO-DMTCNVIQSA-N	115.111	1.797	10	50	ADCA	
Nc1ccc(-n2ccnc2)cc1	77202	LVOASPZGXNAHJI-UHFFFAOYSA-N	159.192	1.455	10	50	ADCA	in-vitro
[N-]=[N+]=NCCn1ccccc1=O	42416073	ULIAXQXOOBWUDY-UHFFFAOYSA-N	164.168	1.159	10	50	ADCA	
C=CC(=O)Nc1ccc(N)cc1	63063538	WNVPACYPJUPHON-UHFFFAOYSA-N	162.192	1.393	10	50	ADCA	
N#C[C@@H]1Cn2ccc3cccc(c32)C1=O	197951	LINHVPOSFQWOBY-SECBINFHSA-N	196.209	1.977	10	50	ADCA	
COC(=O)c1scc(C)c1O	34333947	UZMIWZFUPRJXEZ-UHFFFAOYSA-N	172.205	1.549	10	50	ADCA	
