smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
O=[N+]([O-])c1ccc(C2=NCN=N2)cc1	4558199	YEXWYCSCFURWKB-UHFFFAOYSA-N	190.162	1.765	5	40	ADBB	
NCc1c[nH]c2cccc([N+](=O)[O-])c12	307608477	DGFIZSZEYSDPQK-UHFFFAOYSA-N	191.190	1.535	5	40	ADBB	
Cc1nscc1[N+](=O)[O-]	39325918	FOWVNQQFRSJOLM-UHFFFAOYSA-N	144.155	1.360	5	40	ADBB	
C[N+]12CCCC[C@H]1CC(=O)CC2	1662130	KTVGIGCCRRKRJG-FTNKSUMCSA-N	168.260	1.348	5	40	ADBB	
CNc1ccc(O)cc1[N+](=O)[O-]	19045846	DQCLXPYMTDGXPJ-UHFFFAOYSA-N	168.152	1.342	5	40	ADBB	
O=[N+]([O-])c1ccc(F)s1	39088318	VFLPMPYAUPRKDX-UHFFFAOYSA-N	147.130	1.795	5	40	ADBB	
C[C@]1([N+](=O)[O-])C[C@@H]2CC[C@@H]1C2	104065240	UTMAISSLJQCPCI-PRJMDXOYSA-N	155.197	1.842	5	40	ADBB	
NNc1cc(F)c(F)cc1[N+](=O)[O-]	104571319	IFRMXHDQYHWYQF-UHFFFAOYSA-N	189.121	1.159	5	40	ADBB	
Cc1cccn2c([N+](=O)[O-])cnc12	12955530	GTWRDQNPSCWDQJ-UHFFFAOYSA-N	177.163	1.551	5	40	ADBB	
Cn1ncc(C(F)F)c1[N+](=O)[O-]	1690140480	UALFWGSKUCFITP-UHFFFAOYSA-N	177.110	1.266	5	40	ADBB	
C[N+]1(C)C[C@@H]2CC[C@H]1C2	1609648	OZGHXFORYKCXPS-SFYZADRCSA-N	126.223	1.245	5	40	ADBB	
CCC(Cl)(Cl)[N+](=O)[O-]	1693383	DNYOTMDPSXBJRJ-UHFFFAOYSA-N	157.984	1.805	5	40	ADBB	
O=[N+]([O-])C/C=C/c1ccco1	263619774	XSVZLJPWFCKZTO-HNQUOIGGSA-N	153.137	1.570	5	40	ADBB	
O=[N+]([O-])c1cnc2c(F)cccn12	1775955605	KCVGZSBCJVYYGY-UHFFFAOYSA-N	181.126	1.382	5	40	ADBB	
CCC[C@@H]([C@@H](O)CC)[N+](=O)[O-]	1666918	OMUHFGMZLLRVEN-BQBZGAKWSA-N	161.201	1.203	5	40	ADBB	
CC[C@]1([N+](C)(C)C)CS[C@@H]1C	1873901	AZXXNFMMRVLOIM-BDAKNGLRSA-N	174.333	1.977	5	40	ADBB	
NCc1nc2cc([N+](=O)[O-])ccc2o1	82510338	QLTDDANGPAIMRB-UHFFFAOYSA-N	193.162	1.195	5	40	ADBB	
Cc1cc([N+](=O)[O-])ccc1ON	86335804	WMJNTKUERKUBNG-UHFFFAOYSA-N	168.152	1.156	5	40	ADBB	
CC(C)Oc1n[nH]cc1[N+](=O)[O-]	18161919	AGROZLDMFCVKAN-UHFFFAOYSA-N	171.156	1.105	5	40	ADBB	
O=Cc1n[nH]c2cccc([N+](=O)[O-])c12	21985630	HZXBMQKURMFKQB-UHFFFAOYSA-N	191.146	1.284	5	40	ADBB	
O=Cc1c[nH]c2ncc([N+](=O)[O-])cc12	44712791	HFIXKNUMEZNIIT-UHFFFAOYSA-N	191.146	1.284	5	40	ADBB	
NC1(c2ccc([N+](=O)[O-])cc2)CC1	89263268	ANEAGGRPSXZMAY-UHFFFAOYSA-N	178.191	1.543	5	40	ADBB	
O=[N+]([O-])c1c[nH]c2nc(F)ccc12	44712810	BKCMCRGRSRVROX-UHFFFAOYSA-N	181.126	1.610	5	40	ADBB	in-vitro
CCCn1cc(C)c([N+](=O)[O-])n1	96029577	QGGGKOBKASYFQA-UHFFFAOYSA-N	169.184	1.510	5	40	ADBB	
O=[N+]([O-])c1n[nH]c2ccc(Cl)nc12	1848350341	XGQXEWQLZXWKTB-UHFFFAOYSA-N	198.569	1.520	5	40	ADBB	
CCC[C@@H](OC(C)=O)[C@H](C)[N+](=O)[O-]	1619051	WUXHCJGHZGCLSZ-POYBYMJQSA-N	189.211	1.383	5	40	ADBB	
CCCn1nc(C)cc1[N+](=O)[O-]	4291277	SKLZMHDSSOOPOU-UHFFFAOYSA-N	169.184	1.510	5	40	ADBB	
O=[N+]([O-])c1cnn(-c2ccccn2)c1	20004294	ARAOPVBQHBNFMY-UHFFFAOYSA-N	190.162	1.176	5	40	ADBB	
CC(=O)Cc1cc(F)ccc1[N+](=O)[O-]	63023035	BMCKPBAHCMQWPA-UHFFFAOYSA-N	197.165	1.865	5	40	ADBB	
C[C@H](CN)c1ccccc1[N+](=O)[O-]	83964205	BTPIVOZKGRJHFY-SSDOTTSWSA-N	180.207	1.657	5	40	ADBB	
COc1ccc(C[N+](=O)[O-])c(OC)c1	84914077	JGMRCSGVOBDUIB-UHFFFAOYSA-N	197.190	1.481	5	40	ADBB	
Cc1ccc2[nH]nc([N+](=O)[O-])c2n1	89219876	BHPDCGSYDKSSMP-UHFFFAOYSA-N	178.151	1.175	5	40	ADBB	
C1=CC[C@@H]2C[N+]3(CCOCC3)CC2=C1	493081	DELUQFWRUJQBIN-GFCCVEGCSA-N	192.282	1.350	5	40	ADBB	
Nc1cc([N+](=O)[O-])cc(F)c1F	263624236	ONYLPOSIBFCBLV-UHFFFAOYSA-N	174.106	1.455	5	40	ADBB	
Cc1nn(CC(F)F)cc1[N+](=O)[O-]	47474147	GJZJOWIMJNCWCG-UHFFFAOYSA-N	191.137	1.365	5	40	ADBB	
Nc1cc([N+](=O)[O-])cc2[nH]cnc12	95922765	RBEIMJLWILGYLD-UHFFFAOYSA-N	178.151	1.053	5	40	ADBB	
CC[N+]1(C)C[C@@H]2CC[C@@H]1C2	104067659	DGFIOEIFPGCZQT-MGRQHWMJSA-N	140.250	1.635	5	40	ADBB	
Cc1c([N+](=O)[O-])ncn1C(C)C	408716111	JAHJEWNRPMZLBV-UHFFFAOYSA-N	169.184	1.681	5	40	ADBB	
CNc1cc(CO)ccc1[N+](=O)[O-]	39185131	HAQQZQCYPNMION-UHFFFAOYSA-N	182.179	1.129	5	40	ADBB	
CN[C@@H]1CCCC[C@@H]1[N+](C)(C)C	5104890	DQJYWIGBEKBOOU-ZJUUUORDSA-N	171.308	1.223	5	40	ADBB	
COC(=O)c1cnc(C)c([N+](=O)[O-])c1	79787156	GWPVWCDNEPOCNH-UHFFFAOYSA-N	196.162	1.085	5	40	ADBB	
CC(C)([C@H](O)c1ccccc1)[N+](=O)[O-]	1759047	HZYOZOFLFAXDFR-SECBINFHSA-N	195.218	1.775	5	40	ADBB	
C[N+](C)(C)C[C@@H]1CCCCO1	4428958	IWQSDKSOKLWPLZ-VIFPVBQESA-N	158.265	1.262	5	40	ADBB	
O=[N+]([O-])c1ccc(C2CNC2)c(F)c1	238608776	ZDIPBWDETSDETQ-UHFFFAOYSA-N	196.181	1.421	5	40	ADBB	
O=[N+]([O-])c1cccc([C@@H]2NCCO2)c1	31629104	VEXOEZYUONWVFH-SECBINFHSA-N	194.190	1.213	5	40	ADBB	
Cc1cc(N)c(N)c([N+](=O)[O-])c1F	98178485	FPIBRVBEIRXZQG-UHFFFAOYSA-N	185.158	1.207	5	40	ADBB	
CCn1ncc(C)c1[N+](=O)[O-]	28466968	KBOKISVRCBHOBG-UHFFFAOYSA-N	155.157	1.120	5	40	ADBB	
COC(=O)c1sccc1[N+](=O)[O-]	38292911	DDLFZCCIZTVFBQ-UHFFFAOYSA-N	187.176	1.443	5	40	ADBB	
CCN(CC)c1ccc([N+](=O)[O-])cn1	19943831	IEVOYBLZTDQXSO-UHFFFAOYSA-N	195.222	1.836	5	40	ADBB	
C[C@H]1CCC[C@H](C)[N+]1(C)N	1564258	AYLKDTTYJCRWME-YUMQZZPRSA-N	143.254	1.268	5	40	ADBB	
C[C@H]1CCC[C@H](C[N+](C)(C)C)C1=O	1702323	BWDQBMMFNOGSNU-VHSXEESVSA-N	184.303	1.698	5	40	ADBB	
O=C1CCc2cc([N+](=O)[O-])ccc21	39209473	CEYRNHBUWNTMKJ-UHFFFAOYSA-N	177.159	1.724	5	40	ADBB	in-vitro
C[N@@+]1(c2ccccc2)CCC(=O)N1	239046997	GBNIUGBBABPWSZ-LBPRGKRZSA-O	177.227	1.059	5	40	ADBB	
CSc1cc(N)ccc1[N+](=O)[O-]	39374849	XFYOSPVYWRRWLI-UHFFFAOYSA-N	184.220	1.899	5	40	ADBB	
O=N[C@H](C[N+](=O)[O-])c1ccccc1	8602815	HJVGFXVHUWSXNU-MRVPVSSYSA-N	180.163	1.771	5	40	ADBB	
CCOc1ccc(NN)c([N+](=O)[O-])c1	70461182	DUUMEXLERXFBGM-UHFFFAOYSA-N	197.194	1.279	5	40	ADBB	
C[N@@+]12CCCC[C@H]1[C@H](CO)CCC2	261514598	YAUVTYWHVQNESX-SRVKXCTJSA-N	184.303	1.388	5	40	ADBB	
O=Cc1c(C(=O)O)cccc1[N+](=O)[O-]	39082926	XGXMPDKOOQQSDX-UHFFFAOYSA-N	195.130	1.106	5	40	ADBB	
Cc1c(C(=O)O)ccc([N+](=O)[O-])c1C	346050	CHCGWNQHGOGCNA-UHFFFAOYSA-N	195.174	1.910	5	40	ADBB	
CCc1c[n+]([O-])c(C)cc1[N+](=O)[O-]	1304885	DANDYWNNFZVYIE-UHFFFAOYSA-N	182.179	1.099	5	40	ADBB	
N[C@@H]1CCc2ccc([N+](=O)[O-])cc21	38142106	ROSHRXGQJBKFEG-SECBINFHSA-N	178.191	1.541	5	40	ADBB	
CC(C)n1cc(C(=O)O)c([N+](=O)[O-])n1	95836852	GVLDHZKRIYDVHG-UHFFFAOYSA-N	199.166	1.070	5	40	ADBB	
Cc1cc([N+](=O)[O-])cc(O)n1	307504032	XSFPZYBOJWUEEM-UHFFFAOYSA-N	154.125	1.004	5	40	ADBB	
CCn1cc([N+](=O)[O-])cc1[N+](=O)[O-]	4720903	VIQVAYRFWKGJEJ-UHFFFAOYSA-N	185.139	1.324	5	40	ADBB	
N[C@H]1CCNc2ccc([N+](=O)[O-])cc21	68575587	MCPGWUALRHBYRT-QMMMGPOBSA-N	193.206	1.410	5	40	ADBB	
O=c1cc[nH]c2c1ccc1nccnc12	146738201	KQCOEADOTGRZJE-UHFFFAOYSA-N	197.197	1.471	5	40	ADBB	
CCCOc1ccc(N)c([N+](=O)[O-])c1	5193804	VUMCVANUWQZNGD-UHFFFAOYSA-N	196.206	1.966	5	40	ADBB	
COc1cccc(CC[N+](=O)[O-])c1O	196252980	GOPPXSLDMCTJNS-UHFFFAOYSA-N	197.190	1.220	5	40	ADBB	
Cc1nc(C(=O)O)cc([N+](=O)[O-])c1C	1859107	TWBAMLWBCMMKCF-UHFFFAOYSA-N	196.162	1.305	5	40	ADBB	
N=C(N)c1cc(Cl)cc([N+](=O)[O-])c1	4014351	DBJCEIKWKVUKJV-UHFFFAOYSA-N	199.597	1.532	5	40	ADBB	
O=[N+]([O-])c1ccc2c(c1)C=NCCN2	73642169	SIPJCFZBLGVTPY-UHFFFAOYSA-N	191.190	1.439	5	40	ADBB	
NCc1c(F)cc(F)cc1[N+](=O)[O-]	263624078	NFISQBZUNIKKSL-UHFFFAOYSA-N	188.133	1.332	5	40	ADBB	
CC[C@@H]([C@@H](O)c1ccccc1)[N+](=O)[O-]	1733946	DEIWOGBITNROQQ-UWVGGRQHSA-N	195.218	1.775	5	40	ADBB	
CC(C)Cn1ncc([N+](=O)[O-])c1N	43669456	BCQWDUAJBDAWJA-UHFFFAOYSA-N	184.199	1.030	5	40	ADBB	
Nc1c(F)ccc(F)c1[N+](=O)[O-]	306984054	LJDISDWZULHXPU-UHFFFAOYSA-N	174.106	1.455	5	40	ADBB	
CCNc1nn(CC)cc1[N+](=O)[O-]	95098502	PRQZDWDPGRBHRP-UHFFFAOYSA-N	184.199	1.243	5	40	ADBB	
CCc1cnc([N+](=O)[O-])s1	199994922	CWVXKVLOLUJIGU-UHFFFAOYSA-N	158.182	1.614	5	40	ADBB	
O=[N+]([O-])c1cc(O)cnc1Cl	200283561	KGAPHPGFVZTAPP-UHFFFAOYSA-N	174.543	1.349	5	40	ADBB	
CC(C)CC(=O)OCC[N+](C)(C)C	2504791	XNNJJISNNWFDLB-UHFFFAOYSA-N	188.291	1.282	5	40	ADBB	
NNc1cc(F)ccc1[N+](=O)[O-]	44185449	MNVYNYDGHWOQFD-UHFFFAOYSA-N	171.131	1.020	5	40	ADBB	
CC(C)c1nc[nH]c1[N+](=O)[O-]	263624996	VWNPXPWVFGVTKF-UHFFFAOYSA-N	155.157	1.441	5	40	ADBB	
CC(C)Cc1cc([N+](=O)[O-])n(C)n1	4110398	IFKHCBBRNDNPJN-UHFFFAOYSA-N	183.211	1.527	5	40	ADBB	
CCc1ccc(C(=O)O)c([N+](=O)[O-])c1	39082944	BDNVPWUYDDMTFH-UHFFFAOYSA-N	195.174	1.855	5	40	ADBB	
CC(C)C[C@@H](CC(=O)O)C[N+](=O)[O-]	39319989	DTIRCYURNGJGSY-ZETCQYMHSA-N	189.211	1.400	5	40	ADBB	
O=[N+]([O-])c1ccc2ccnnc2c1	82046589	YNFZIVNDVDRSDP-UHFFFAOYSA-N	175.147	1.538	5	40	ADBB	
CC(C)[C@H]1[C@H](C)[N+]1(C)C	1598109	HASBJARFENCQHV-YUMQZZPRSA-N	128.239	1.490	5	40	ADBB	
Cc1cccc(CN)c1[N+](=O)[O-]	83339818	YGCAMKBRKQURNO-UHFFFAOYSA-N	166.180	1.362	5	40	ADBB	
Cc1ccc([N+](=O)[O-])cc1NC(=N)N	2513613	LAZBONZCMJREIQ-UHFFFAOYSA-N	194.194	1.209	5	40	ADBB	in-vitro
CNC(=O)c1cccc(C)c1[N+](=O)[O-]	6234524	MTRVHOUBSJVKSD-UHFFFAOYSA-N	194.190	1.263	5	40	ADBB	
Cc1nc(Cl)cc([N+](=O)[O-])c1O	514285352	DRPYFVARMGFFOQ-UHFFFAOYSA-N	188.570	1.657	5	40	ADBB	
O=[N+]([O-])CCCCCCCCO	5113115	NVCMQUWIVFXVRL-UHFFFAOYSA-N	175.228	1.596	5	40	ADBB	
Cc1ccc2c([N+](=O)[O-])c[nH]c2n1	16678062	VMFYYCGQWQPDFW-UHFFFAOYSA-N	177.163	1.780	5	40	ADBB	in-vitro
CCCCn1cc([N+](=O)[O-])c(N)n1	1548918958	WYXKIHMZUPVAKL-UHFFFAOYSA-N	184.199	1.174	5	40	ADBB	
O=C1COc2ccc([N+](=O)[O-])cc21	1742456	ROBFLDVWFBLZKV-UHFFFAOYSA-N	179.131	1.170	5	40	ADBB	
O=C1CCc2cccc([N+](=O)[O-])c2C1	75629580	VVKOGCRGSOMTDD-UHFFFAOYSA-N	191.186	1.653	5	40	ADBB	
Cc1nn(C)c2cccc([N+](=O)[O-])c12	616567707	WNLUGFYSZSMDBA-UHFFFAOYSA-N	191.190	1.790	5	40	ADBB	
NC(=S)c1ccccc1[N+](=O)[O-]	6513772	YERIUXACOMCCJG-UHFFFAOYSA-N	182.204	1.229	5	40	ADBB	in-vitro
COc1c(C=O)cccc1[N+](=O)[O-]	34223681	AAKQPKLNAOFUBB-UHFFFAOYSA-N	181.147	1.416	5	40	ADBB	in-vitro
Cc1cc(C(=N)N)ccc1[N+](=O)[O-]	150011232	MTADUHKBRLZZAV-UHFFFAOYSA-N	179.179	1.187	5	40	ADBB	
O=Cc1sccc1[N+](=O)[O-]	39238535	FYQLCAQGGOJPHV-UHFFFAOYSA-N	157.150	1.469	5	40	ADBB	
NOc1c(Cl)cccc1[N+](=O)[O-]	306318864	IFLOXKWUGIWXLB-UHFFFAOYSA-N	188.570	1.501	5	40	ADBB	
NCc1nc2c([N+](=O)[O-])cccc2o1	83253825	YRCLRDLFOPHTRA-UHFFFAOYSA-N	193.162	1.195	5	40	ADBB	
O=C1OCCc2c1cccc2[N+](=O)[O-]	149219811	FEUMVXQSJWHGJB-UHFFFAOYSA-N	193.158	1.308	5	40	ADBB	
O=[N+]([O-])C[C@@H]1Cc2ccccc2CO1	95080224	UDDWQYYIPTYYQI-JTQLQIEISA-N	193.202	1.405	5	40	ADBB	
O=[N+]([O-])c1cnc(-n2cccc2)s1	91037	FBBKAZWKRCHADI-UHFFFAOYSA-N	195.203	1.842	5	40	ADBB	
CC(=O)CCn1cc([N+](=O)[O-])nc1C	132826	QVRUZNMMCTUEOM-UHFFFAOYSA-N	197.194	1.079	5	40	ADBB	
